jour,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Corse,Grand Est,Guadeloupe,Guyane,Hauts-de-France,Île-de-France,La Réunion,Martinique,Mayotte,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur,France entière
2020-03-28,2.3954847126179515,2.799294165267909,0.7231302863836978,1.13731110155373,3.2244773659602677,6.351825163174334,1.1274737157690011,0,1.885467823375637,5.357753012760702,0.17571419032658242,1.4224598356387919,0,1.1559902212235,0.8225647299687863,1.2078488963922271,1.1736214605067063,1.8565303554639436,2.632490924757075
2020-03-29,2.660950718060382,3.10518908040519,0.8074954864617958,1.389615612137322,2.925914646889872,6.7302317686400395,1.1274737157690011,0,2.060356623247052,5.8251087485051185,0.6208568058205911,1.5298152949322856,0,1.3661702614459545,0.9367165700460871,1.361823968170273,1.3279753033851394,2.132823416930205,2.8916969424336676
2020-03-30,2.93522365259332,3.208339691323575,0.8737824293803014,1.773894789795408,2.9557709187969117,7.11764805518826,0.8968540920889781,0,2.256898322150166,6.315462657537488,0.6559996438859076,1.5298152949322856,0,1.4382319895222246,1.1045869231009415,1.4610523477605695,1.362571854375133,2.425018237329777,3.1365275830467403
2020-03-31,3.1289760925844776,3.2510227027380796,0.9008998151196902,1.9524487511314887,2.9557709187969117,7.651021175273255,0.9481028973512055,0,2.4384495524928735,7.076045102703271,0.6677139232410131,1.7176873486958995,0,1.6063760217001883,1.128088772528621,1.495269030377913,1.3572493080689803,2.5760849471962217,3.3949848831679414
2020-04-01,3.315179736212343,3.425311666013972,1.0304606580967692,2.181463614584288,2.866202103075793,8.054654887770006,0.8968540920889781,0.18608113137327875,2.6899563027841467,7.892480254425506,0.6208568058205911,1.690848483872526,0,1.6904480377891702,1.1750924713839803,1.5842324051830063,1.4610389610389611,2.6973358590627106,3.6751549923955005
2020-04-02,3.4045071598446306,3.617385217379242,1.178099758233441,2.4842290272845977,2.567639384005398,8.391616960256133,0.9481028973512055,0.18608113137327875,3.0397339025269763,8.437865506682613,0.6325710851756967,1.5298152949322856,0.35085257174935097,1.891620362002091,1.183485989036723,1.6697741117263651,1.5195869704066425,2.965678041062317,3.9129476879878915
2020-04-03,3.570580679837052,3.656511311175871,1.2383606154320825,2.616203694359092,2.627351927819477,8.49072345216382,0.9224784947200919,0.2605135839225902,3.276250184257843,8.890436702456205,0.6208568058205911,1.4224598356387919,0.7017051434987019,1.9516718020656494,1.2338470949531792,1.7228099697832477,1.6180540770704706,3.1664377475953556,4.088297339460619
2020-04-04,3.615873458016803,3.823686439216013,1.2293214868522861,2.8335737342464946,2.8960583749828324,8.472704089998786,0.9224784947200919,0.2605135839225902,3.389511502269807,9.210768401824083,0.5388568503348526,1.368782105992045,0.5847542862489182,2.032741246151453,1.257348944380859,1.7057016284745758,1.7271662763466042,3.261848301195216,4.193267540726529
2020-04-05,3.753009925283272,3.9837477320204036,1.2745171297512672,2.91508749920427,2.8363458311687535,8.53937573000941,0.9224784947200919,0.2605135839225902,3.5294225421669387,9.424322868069337,0.5154282916246417,1.4492987004621651,0.6627215244154406,2.131826122256325,1.27917209027799,1.7518941500079896,1.77506919310198,3.42285361039498,4.304676712968808
2020-04-06,3.8121421634623918,4.182935118621424,1.4191431870280067,3.078115029119822,2.746777015447635,8.651095775432617,1.0249761052445465,0.2605135839225902,3.709308164891823,9.660875507602539,0.5271425709797471,1.4761375652855386,0.6237379053321794,2.1378312662626806,1.3144248644195093,1.7912433350179346,1.8229721098573557,3.631564196394674,4.427765879075197
2020-04-07,3.7228147398301044,4.310984152864937,1.389012758428686,3.1169311076711437,2.8064895592617143,8.683530627329677,0.8712296894578645,0.2605135839225902,3.8908593952345303,9.917140867096842,0.43342833613890325,1.368782105992045,0.6237379053321794,2.1408338382658587,1.3295331961944463,1.7638699889240599,1.8469235682350436,3.4546571282616,4.472988419420853
2020-04-08,3.6586499707421236,4.364337917133067,1.4583127442071238,3.248905774745638,2.687064471633556,8.483515707297807,0.8456052868267508,0.3349460364719018,3.94082762376922,10.249793016440409,0.4568568948491142,1.315104376345298,0.5847542862489182,2.041748962160987,1.337926713847189,1.7108341308671773,1.8628912071535022,3.569944880528097,4.524799674253956
2020-04-09,3.72658913801175,4.3074272352470615,1.4854301299465125,3.353709186834207,2.627351927819477,8.593433816504511,0.8456052868267508,0.3349460364719018,4.045760903692069,10.415708409446335,0.42171405678379775,1.261426646698551,0.6237379053321794,2.0927926862150117,1.3295331961944463,1.69714745782024,1.972003406429636,3.4745343269282376,4.583349387085583
2020-04-10,3.7114915452851664,4.559968386116212,1.4763910013667163,3.4701574224881724,2.328789208749082,8.827685524649947,0.8456052868267508,0.3349460364719018,4.090732309373291,10.563553809154588,0.49199973291443067,1.1809100522284308,0.7796723816652242,2.2249058543548403,1.300995236175121,1.6389790973707559,2.054502874175005,3.5858466394614075,4.6582211426247495
2020-04-11,3.7555261907377027,4.407020928547572,1.4673518727869201,3.578842442431874,2.269076664935003,8.723173224092752,0.9481028973512055,0.3349460364719018,4.070745017959414,10.698257395555439,0.35142838065316484,1.1003934577583108,0.7796723816652242,2.1798672743071714,1.3681433773970628,1.5705457321360687,2.070470513093464,3.510313284528185,4.665858061689745
2020-04-12,3.8058514998263147,4.602651397530717,1.5366518585653577,3.6603562073896496,2.209364121120924,8.806062290051907,0.9737272999823192,0.5582433941198363,4.137369322672334,10.81324826199519,0.3279998219429538,1.0198768632881903,0.8576396198317467,2.149841554275392,1.396681337416388,1.6321357608472873,2.15563125399191,3.637527355994665,4.74162827829538
2020-04-13,3.8435954816427738,4.656005161798847,1.5366518585653577,3.815620521594937,2.2392203930279635,8.879941674928544,1.0506005078756602,0.5582433941198363,4.205659235003077,10.838710525278277,0.3279998219429538,1.0467157281115638,0.8576396198317467,2.1408338382658587,1.4386489256801014,1.6663524434646309,2.1902278049819035,3.6951712321279135,4.784604665974862
2020-04-14,3.8297560216434055,4.840964877928366,1.548704030005086,3.866081423711656,2.209364121120924,8.997067529001262,1.0506005078756602,0.6698920729438036,4.250630640684298,10.84938824859054,0.3279998219429538,1.0467157281115638,0.5847542862489182,2.116813262240435,1.4537572574550384,1.6458224338942247,2.182243985522674,3.7647414274611455,4.811408754457883
2020-04-15,3.7794307125547935,4.769826525570859,1.5185736014057651,3.866081423711656,2.4780705682842794,8.788042927886874,0.8968540920889781,0.7071082992184592,4.22398091879913,10.692507852233453,0.2811427045225318,1.0198768632881903,0.7017051434987019,2.0597643941800547,1.3899665232941938,1.5619915614817328,2.113050883542687,3.7945572254611015,4.73533905083009
2020-04-16,3.7366541998294727,4.872977136489244,1.4583127442071238,3.7418699723474256,2.507926840191319,8.593433816504511,0.8712296894578645,0.29772981019724604,4.22398091879913,10.541376999198349,0.22257130774700437,1.0735545929349373,0.8576396198317467,2.0237335301419197,1.3631072668054172,1.4884256938544442,2.126357249308069,3.7428765089278437,4.667804727333763
2020-04-17,3.7303635361933964,4.908546312667998,1.4552997013471918,3.776804443043615,2.507926840191319,8.514148622978363,0.9224784947200919,0.29772981019724604,4.1923343740604935,10.485524292641898,0.19914274903679338,1.0198768632881903,0.8576396198317467,1.9816975220974287,1.3933239303552907,1.4815823573309754,2.134341068767298,3.754802828127826,4.651183197604068
2020-04-18,3.701426483467444,4.805395701749612,1.4101040584482105,3.7379883644922933,2.269076664935003,8.34656855484355,0.8456052868267508,0.29772981019724604,4.19066876644267,10.258828013089246,0.1639999109714769,0.9661991336414435,0.9356068579982691,1.972689806087895,1.3631072668054172,1.4713173525457723,2.0944219714711516,3.669330873861285,4.569423240555299
2020-04-19,3.753009925283272,4.7200296789206035,1.389012758428686,3.7651596194782186,2.2392203930279635,8.30332208564747,0.8712296894578645,0.18608113137327875,4.228977741652599,10.245686199781847,0.19914274903679338,0.993037998464817,0.9745904770815303,1.9997129541164962,1.3849304127025481,1.5004015327705145,2.0944219714711516,3.5301904831948225,4.565080678734027
2020-04-20,3.693877687104152,4.744928102245731,1.3709345012690937,3.726343540926897,2.0899390334927657,8.274491106183415,0.8199808841956371,0.14886490509862302,4.293936438747696,10.245686199781847,0.17571419032658242,0.93936026881807,0.8576396198317467,1.9907052381069623,1.4067535585996793,1.5277748788643895,2.0624866936342348,3.55006768186146,4.5614868344681465
2020-04-21,3.613357192562372,4.691574337977601,1.3136866869303843,3.7651596194782186,2.000370217771647,8.189800104007759,0.614985663146728,0.11164867882396726,4.1923343740604935,10.07730671678078,0.1639999109714769,0.9661991336414435,0.8186560007484855,1.9516718020656494,1.381573005641451,1.5004015327705145,2.0225675963380882,3.540129082528141,4.489909436172704
2020-04-22,3.542901759838315,4.744928102245731,1.2956084297707917,3.776804443043615,2.0600827615857265,8.085287803450564,0.6406100657778415,0.07443245254931151,4.0973947398445825,9.966422666999593,0.1405713522612659,0.9125214039946966,0.8966232389150078,1.8766075019862014,1.3429628244388347,1.4661848501531711,1.9879710453480945,3.575908040128089,4.43645100271774
2020-04-23,3.4724463271142576,4.563525303734088,1.2956084297707917,3.745751580202558,1.970513945864608,7.957350332078825,0.614985663146728,0.11164867882396726,4.0557545493990075,9.815291813964492,0.11714279355105493,0.8856825391713232,0.8186560007484855,1.8435792099512442,1.2909230149918296,1.3755106412172107,1.9879710453480945,3.5441045222614687,4.359482838023477
2020-04-24,3.4133140889351377,4.38567942284032,1.2925953869108597,3.74963318805769,2.0899390334927657,7.822205115841074,0.5893612605156142,0.11164867882396726,3.999123890393025,9.657590054275689,0.09371423484084394,0.8588436743479497,1.091541334331314,1.8375740659448885,1.2204174667087908,1.2694389251034457,1.9214392165211838,3.47055888719491,4.27577621533069
2020-04-25,3.374311974391463,4.3252118233364385,1.2413736582920145,3.7806860508987477,1.9108014020505288,7.663634728788778,0.5637368578845006,0.037216226274655755,3.972474168507857,9.535206917850525,0.08199995548573845,0.8588436743479497,1.091541334331314,1.8465817819544221,1.18684339609782,1.2386439107478364,1.9081328507558015,3.3214798971951285,4.210637788011615
2020-04-26,3.389409567118047,4.332325658572189,1.2293214868522861,3.776804443043615,1.9108014020505288,7.651021175273255,0.5893612605156142,0.037216226274655755,3.9891302446860872,9.503173747913737,0.07028567613063295,0.8588436743479497,1.3254430488308813,1.8255637779321767,1.1918795066894656,1.245487247271305,1.8921652118373429,3.365209734261731,4.2098890704562235
2020-04-27,3.3504074525743723,4.303870317629187,1.223295401132422,3.7962124823192758,1.9108014020505288,7.614982450943187,0.5637368578845006,0.037216226274655755,3.9624805228009192,9.435821954713312,0.07028567613063295,0.8856825391713232,1.4034102869974039,1.8045457739099313,1.2103452455254997,1.2489089155330395,1.8761975729188844,3.349307975328421,4.18593010868369
2020-04-28,3.283726418031961,4.264744223832557,1.1841258439533051,3.7185803252166325,1.8510888582364498,7.514074022818999,0.5637368578845006,0.037216226274655755,3.9674773456543884,9.321652451605273,0.07028567613063295,0.8588436743479497,1.4423939060806648,1.8015432019067532,1.201951727872757,1.2027163939996257,1.8655524803065786,3.31154129786181,4.1339691103395095
2020-04-29,3.1918827289452434,4.218504294800177,1.1811128010933731,3.7302251487820293,1.6719512267942125,7.184319695198885,0.5381124552533869,0.037216226274655755,3.7959197610186193,9.10481253203317,0.04685711742042197,0.8588436743479497,1.3644266679141426,1.7474969058495509,1.112980440753684,1.1377046970266729,1.7298275494996807,3.180351786662002,4.003542512190283
2020-04-30,3.1314923580389085,4.2007197067108,1.178099758233441,3.757396403767954,1.7018074987012521,7.0311551167961,0.43561484472893225,0,3.72429863345223,8.953681678998068,0.04685711742042197,0.563616161290842,1.2864594297476202,1.7625097658654403,1.0324026712873542,1.0880905072315248,1.6739408132850755,3.0312727966622206,3.9220820421636695
2020-05-01,3.1075878362218177,4.054886084377911,1.1238649867546637,3.792330874464144,1.7615200425153312,6.890604091908838,0.40999044209781854,0.07443245254931151,3.679327227771009,8.857582169187705,0.04685711742042197,0.563616161290842,1.1305249534145752,1.7264789018273055,0.9988286006763832,1.0436088198289781,1.6553119012135407,2.9795920801289633,3.8647302774206684
2020-05-02,3.1126203671306785,4.051329166760036,1.1238649867546637,3.8195021294500693,1.7018074987012521,6.877990538393314,0.40999044209781854,0.07443245254931151,3.715970595363115,8.80090809929954,0.058571396775527466,0.563616161290842,1.2084921915810976,1.7234763298241274,0.9937924900847377,1.031632980912908,1.6606344475196935,2.9676657609289805,3.8560451537781253
2020-05-03,3.1226854289484014,4.065556837231537,1.1118128153149354,3.850554992291127,1.6719512267942125,6.84375375027975,0.40999044209781854,0.07443245254931151,3.7043113420383538,8.776267199348165,0.04685711742042197,0.563616161290842,1.481377525163926,1.7264789018273055,0.9937924900847377,1.0436088198289781,1.6739408132850755,2.9875429595956184,3.8542482316451854
2020-05-04,3.0685857216781427,4.058443001995787,1.099760643875207,3.807857305884673,1.7018074987012521,6.798705344867167,0.40999044209781854,0.18608113137327875,3.719301810598761,8.67934632620609,0.04685711742042197,0.563616161290842,1.637312001496971,1.732484045833661,0.9786841583098007,0.9785971228560254,1.657973174366617,2.927911363595706,3.8142667141872706
2020-05-05,3.0182604125895303,3.9588493086952763,1.0816823867156145,3.7806860508987477,1.6719512267942125,6.614907850783824,0.40999044209781854,0.18608113137327875,3.562734694523399,8.395975976765273,0.058571396775527466,0.5099384316440951,1.7152792396634935,1.735486617836839,0.951824901821024,0.9170070941448071,1.6313604428358526,2.7529920153292955,3.698814467145877
2020-05-06,2.892447139867999,3.9517354734595256,1.0605910866960901,3.567197618866477,1.6122386829801338,6.31218256641126,0.40999044209781854,0.18608113137327875,3.49111356695701,8.15613788390522,0.07028567613063295,0.5099384316440951,1.7542628587467546,1.687445465785992,0.8981063888434706,0.8537062313027215,1.602086438152012,2.701311298796038,3.580666836905073
2020-05-07,2.775440796236975,3.731206581151253,1.021421529516973,3.497328677474098,1.5525261391660548,6.1878489674725285,0.38436603946670495,0.29772981019724604,3.371189818473754,7.855518904498443,0.09371423484084394,0.5099384316440951,2.0271481923295833,1.660422317757391,0.874604539415791,0.7972487049841047,1.5728124334681712,2.6575814617294355,3.464915102841522
2020-05-08,2.677306443514181,3.596043711671989,0.9912911009176523,3.373117226109868,1.4928135953519757,6.0869405393483405,0.3587416368355913,0.2232973576479345,3.3245528051747097,7.744634854717254,0.10542851419594944,0.5099384316440951,2.1440990495793666,1.5793528736715872,0.8376730617437231,0.7527670175815581,1.5435384287843303,2.621802504129488,3.3927387305017667
2020-05-09,2.669757647150889,3.5640314531111112,0.9852650151977882,3.3769988339650006,1.522669867259015,6.009457282038696,0.3587416368355913,0.2232973576479345,3.302899906143011,7.719172591434166,0.11714279355105493,0.48309956682072175,2.183082668662628,1.5883605896811208,0.8376730617437231,0.7493453493198237,1.5116031509474133,2.6257779438628153,3.3762669442831497
2020-05-10,2.6622088507875974,3.5569176178753605,0.9852650151977882,3.3808804418201324,1.522669867259015,5.993239856090166,0.3587416368355913,0.2232973576479345,3.2829126147291343,7.698638508141354,0.1522856316163714,0.5099384316440951,2.300033525912412,1.591363161684299,0.8276008405604318,0.7527670175815581,1.5222482435597189,2.6257779438628153,3.369528486284625
2020-05-11,2.6282392671527837,3.4075270779245956,0.9882780580577203,3.3343011475585462,1.5525261391660548,5.973418557708629,0.3587416368355913,0.29772981019724604,3.284578222346958,7.574612645052765,0.1639999109714769,0.5099384316440951,1.832230096913277,1.591363161684299,0.8175286193771406,0.742502012796355,1.5116031509474133,2.5899989862628683,3.327151072649457
2020-05-12,2.548976905338219,3.186998185616323,0.9551345865984675,3.217852911904581,1.522669867259015,5.845481086336891,0.3587416368355913,0.40937848902121327,3.1913041957488697,7.345452275504974,0.1639999109714769,0.5099384316440951,1.7542628587467546,1.5613374416525196,0.7688462169912329,0.6963094912629412,1.4690227804981904,2.520428790929637,3.2239777935164864
2020-05-13,2.4156148362533965,3.126530586112442,0.8707693865203694,3.1479839705122017,1.4331010515378966,5.712137806315643,0.3587416368355913,0.3721622627465575,3.1180174605646576,7.201713692455285,0.1639999109714769,0.5099384316440951,1.832230096913277,1.5343142936239182,0.7772397346439756,0.694598657132074,1.447732595273579,2.4329691167964316,3.1459614242446756
2020-05-15,2.3061572889856645,2.9557985404544245,0.7984563578819996,3.008246087727443,1.2539634200956595,5.283276986787843,0.3587416368355913,0.3349460364719018,2.9514566987823576,6.8321001931846554,0.1522856316163714,0.5367772964674686,2.0661318114128444,1.4502422775349364,0.738629553441359,0.6056352823269808,1.3545880349159038,2.262025208263349,2.9650712628620504
2020-05-16,2.2256367944438846,2.8846601880969174,0.7954433150220676,2.930613930624799,1.2539634200956595,5.106687237570514,0.3587416368355913,0.29772981019724604,2.9431286606932425,6.705610240100929,0.1405713522612659,0.5099384316440951,1.9491809541630607,1.393193409474556,0.7268786287275192,0.5970811116726449,1.3226527570789866,2.2262462506634013,2.900831296609446
2020-05-17,2.2419925198976838,2.8811032704790422,0.7894172293022034,2.91508749920427,1.2539634200956595,5.05623302350842,0.3587416368355913,0.3349460364719018,2.9414630530754198,6.659613893525029,0.1405713522612659,0.5099384316440951,2.1051154304961055,1.4112088414936235,0.7184851110747765,0.5953702775417777,1.330636576538216,2.228233970530065,2.890349250833963
2020-05-18,2.1891509453546405,2.8348633414466624,0.7502476721230864,2.8568633813772877,1.1942508762815804,5.0454214062094,0.3587416368355913,0.5210271678451804,2.9048196854833135,6.510947130485065,0.1405713522612659,0.5099384316440951,2.1440990495793666,1.3991985534809117,0.7100915934220339,0.559442760793567,1.301362571854375,2.1944427327967815,2.83853799600086
2020-05-19,2.1023397871767844,2.6961435543495234,0.7171042006638336,2.814165694970834,1.164394604374541,4.937305233219198,0.3587416368355913,0.48381094157052473,2.8032176207961106,6.317926747532624,0.1405713522612659,0.5099384316440951,2.0661318114128444,1.393193409474556,0.6916258545859998,0.5372019170922937,1.2720885671705344,2.1546883354635065,2.7566282954410126
2020-05-20,1.9878497090001908,2.5965498610490134,0.7140911578039015,2.7481783614335864,1.0748257886534225,4.767923228867883,0.3331172342044776,0.446594715295869,2.7815647217644113,6.18240179780006,0.11714279355105493,0.48309956682072175,2.1051154304961055,1.3571625454364207,0.6563730804444804,0.5098285709984188,1.2295081967213115,2.063253221596974,2.6777134651027317
2020-05-21,1.9400406653660092,2.4329316506267467,0.6990259435042411,2.697717459316868,1.0748257886534225,4.659807055877682,0.3331172342044776,0.446594715295869,2.7332621008475444,6.096158647970246,0.1288570729061604,0.48309956682072175,1.8712137159965383,1.309121393385574,0.6412647486695435,0.4995635662132158,1.2002341920374706,2.0394005831970086,2.6245545186699237
2020-05-22,1.9274593380938558,2.3511225454156133,0.7110781149439694,2.705480675027132,1.0449695167463828,4.553492819103984,0.3331172342044776,0.446594715295869,2.7265996703762525,6.023057311447833,0.1288570729061604,0.48309956682072175,1.9101973350797996,1.3061188213823962,0.6278351204251552,0.5081177368675517,1.2028954651905472,2.0036216255970616,2.594605816454257
2020-05-23,1.9048129490039805,2.3404517925619874,0.7020389863641732,2.674427812186075,1.0449695167463828,4.549888946670977,0.3331172342044776,0.6326758466691478,2.676631441841562,5.9261364383057575,0.1288570729061604,0.48309956682072175,1.6762956205802322,1.2881033893633287,0.6278351204251552,0.49785273208234865,1.17096018735363,2.007597065330389,2.5639083966831993
2020-05-24,1.9186524090033488,2.3333379573262367,0.6990259435042411,2.674427812186075,1.0151132448393434,4.51385022234091,0.3331172342044776,0.6326758466691478,2.684959479930677,5.917922804988632,0.1405713522612659,0.48309956682072175,1.8712137159965383,1.3061188213823962,0.6345499345473493,0.501274400344083,1.1816052799659358,2.01356022493038,2.5649566012607474
